hex,built,capacity_cph
8744cc01bffffff,0,0
8744cc018ffffff,0,0
8744cc01effffff,0,0
8744cc011ffffff,0,0
8744cc015ffffff,0,0
8744cc033ffffff,0,0
8744cc032ffffff,0,0
8744cc036ffffff,1,1
8744cc1abffffff,0,0
8744cc1aaffffff,0,0
8744cc185ffffff,0,0
8744cc184ffffff,0,0
8744cc1b1ffffff,0,0
8744cc1b0ffffff,0,0
8744cc1b4ffffff,0,0
8744cc1b6ffffff,0,0
8744cccebffffff,0,0
8744ccceaffffff,0,0
8744ccceeffffff,0,0
8744ccce1ffffff,0,0
8744ccce5ffffff,0,0
8744ccce4ffffff,0,0
8744ccc19ffffff,0,0
8744ccc1dffffff,0,0
8744ccc1cffffff,0,0
8744ccc11ffffff,0,0
8744ccc13ffffff,0,0
8744ccc12ffffff,0,0
8744cccacffffff,0,0
8744ccca1ffffff,0,0
8744ccca3ffffff,0,0
8744ccca0ffffff,0,0
8744ccca2ffffff,0,0
8744cccb5ffffff,0,0
8744ccd9bffffff,0,0
8744ccd9affffff,0,0
8744ccd9effffff,0,0
8744c136dffffff,0,0
8744c136cffffff,0,0
8744ccd92ffffff,0,0
8744c1361ffffff,0,0
8744c1365ffffff,0,0
8744c1360ffffff,0,0
8744c1364ffffff,0,0
8744c1ad9ffffff,0,0
8744c1ad8ffffff,0,0
8744c1adaffffff,0,0
8744c1374ffffff,0,0
8744c1376ffffff,0,0
8744c132bffffff,0,0
8744c130cffffff,0,0
8744c130effffff,0,0
8744c131dffffff,0,0
8744c1318ffffff,0,0
8744c131cffffff,0,0
8744c131effffff,0,0
8744c13adffffff,0,0
8744cc391ffffff,0,0
8744cc39effffff,0,0
8744cc398ffffff,0,0
8744cc39affffff,0,0
8744cc39bffffff,0,0
8744cc2b5ffffff,0,0
8744cc2a2ffffff,0,0
8744cc284ffffff,0,0
8744cc280ffffff,0,0
8744cc281ffffff,0,0
8744cc28cffffff,0,0
8744cc28dffffff,0,0
8744cc2f6ffffff,0,0
8744cc2f2ffffff,0,0
8744cc2f0ffffff,0,0
8744cc2f5ffffff,0,0
8744cc2e2ffffff,0,0
8744cc2c4ffffff,0,0
8744cc2e3ffffff,0,0
8744cc2c5ffffff,0,0
8744cc2eeffffff,0,0
8744cc2eaffffff,0,0
8744cc2ebffffff,0,0
8744cd5b6ffffff,0,0
8744cd5b0ffffff,0,0
8744cd5b5ffffff,0,0
8744cd5a6ffffff,0,0
8744cd5a0ffffff,0,0
8744cd5a1ffffff,0,0
8744cd5a5ffffff,0,0
8744cd512ffffff,0,0
8744cd510ffffff,0,0
8744cd514ffffff,0,0
8744cd533ffffff,0,0
8744cd530ffffff,0,0
8744cd535ffffff,0,0
8744cd526ffffff,0,0
8744cd520ffffff,0,0
8744cd525ffffff,0,0
8744cdcd2ffffff,0,0
8744cdcd3ffffff,0,0
8744cdcdeffffff,0,0
8744cdcdcffffff,0,0
8744cdcddffffff,0,0
8744cdccaffffff,0,0
8744cdcceffffff,0,0
8744cdcc8ffffff,0,0
8744cdccdffffff,0,0
8744cd1b6ffffff,0,0
8744cd1b0ffffff,0,0
8744cd1b5ffffff,0,0
8744cd1b1ffffff,0,0
8744cd184ffffff,0,0
8744cd180ffffff,0,0
8744cd181ffffff,0,0
8744cd18cffffff,0,0
8744cd18dffffff,0,0
8744cd189ffffff,0,0
8744cd016ffffff,0,0
8744cd010ffffff,0,0
8744cd011ffffff,0,0
8744cd002ffffff,0,0
8744cd01cffffff,0,0
8744cd000ffffff,0,0
8744cd005ffffff,0,0
8744cd023ffffff,0,0
8744cd021ffffff,0,0
8744cd025ffffff,0,0
8744cd152ffffff,0,0
8744cd156ffffff,0,0
8744cd150ffffff,0,0
8744cd155ffffff,0,0
8744cd173ffffff,0,0
8744cd146ffffff,0,0
8744cd144ffffff,0,0
8744cd145ffffff,0,0
8744cd163ffffff,0,0
8744cd16effffff,0,0
8744cd16cffffff,0,0
8744cdb93ffffff,0,0
8744cdb95ffffff,0,0
8744cdbb3ffffff,0,0
8744cdb86ffffff,0,0
8744cdbb1ffffff,0,0
8744cdba2ffffff,0,0
8744cdba6ffffff,0,0
8744cdba4ffffff,0,0
8744cd84bffffff,0,0
8744cd849ffffff,0,0
8744cdb32ffffff,0,0
8744cdb30ffffff,0,0
8744cdb31ffffff,0,0
8744cdb04ffffff,0,0
8744cdb05ffffff,0,0
8744cdb23ffffff,0,0
8744cdb2effffff,0,0
8744cdb2affffff,0,0
8744cdb28ffffff,0,0
8744cdb29ffffff,0,0
8744cdb74ffffff,0,0
8744cdb75ffffff,0,0
8744cdb66ffffff,0,0
8744cdb60ffffff,0,0
8744cdb64ffffff,0,0
872649b34ffffff,0,0
872649869ffffff,0,0
87264986bffffff,0,0
872649868ffffff,0,0
87264986effffff,0,0
872649845ffffff,0,0
872649844ffffff,0,0
872649846ffffff,0,0
872649873ffffff,0,0
872649854ffffff,0,0
872649856ffffff,0,0
8726498e5ffffff,0,0
8726498e1ffffff,0,0
8726498e0ffffff,0,0
8726498e2ffffff,0,0
8726498f5ffffff,0,0
8726498f0ffffff,0,0
8726498f2ffffff,0,0
8726498d4ffffff,0,0
872649889ffffff,0,0
87264988bffffff,0,0
872649124ffffff,0,0
87264988affffff,0,0
872649899ffffff,0,0
872649898ffffff,1,1
87264989affffff,0,0
872649134ffffff,0,0
872649135ffffff,0,0
87264989bffffff,0,0
87264989dffffff,0,0
87264988effffff,0,0
872649881ffffff,0,0
8726498aaffffff,0,0
8726498a8ffffff,0,0
8726498acffffff,0,0
872649813ffffff,0,0
872649810ffffff,0,0
872649815ffffff,0,0
872649814ffffff,0,0
872649832ffffff,0,0
872649836ffffff,0,0
8726499a9ffffff,0,0
8726499a8ffffff,0,0
8726499adffffff,0,0
8726499acffffff,0,0
872649912ffffff,0,0
872649916ffffff,0,0
87264d64bffffff,0,0
87264d648ffffff,0,0
87264d64effffff,0,0
87264d641ffffff,0,0
87264d645ffffff,0,0
87264d644ffffff,0,0
87264d662ffffff,0,0
87264d666ffffff,0,0
87264d759ffffff,0,0
87264d75dffffff,0,0
87264d743ffffff,0,0
87264d740ffffff,0,0
87264d744ffffff,0,0
87264d762ffffff,0,0
87264d766ffffff,0,0
87264d0d9ffffff,0,0
87264d0ddffffff,0,0
87264d0ceffffff,0,0
87264d0c3ffffff,0,0
87264d0c1ffffff,0,0
87264d0c0ffffff,0,0
87264d0c5ffffff,0,0
87264d0c4ffffff,0,0
87264d0e2ffffff,0,0
87264d0e6ffffff,0,0
87264d019ffffff,0,0
87264d01dffffff,0,0
87264d003ffffff,0,0
87264d000ffffff,0,0
87264d005ffffff,0,0
87264d004ffffff,0,0
87264d023ffffff,0,0
87264d022ffffff,0,0
87264d020ffffff,0,0
87264d024ffffff,0,0
87264d10affffff,0,0
87264d11dffffff,0,0
87264d103ffffff,0,0
87264d102ffffff,0,0
872a94743ffffff,0,0
872a94741ffffff,0,0
872a9476affffff,0,0
872a9476bffffff,0,0
872a94768ffffff,0,0
872a94769ffffff,0,0
872a9476dffffff,0,0
872a9439affffff,0,0
872a94398ffffff,0,0
872a9439dffffff,0,0
872a9438effffff,0,0
872a9438cffffff,0,0
872a943abffffff,0,0
872a943a8ffffff,0,0
872a943adffffff,0,0
872a9431affffff,0,0
872a94318ffffff,0,0
872a9431bffffff,0,0
872a94226ffffff,0,0
872a94222ffffff,0,0
872a94204ffffff,0,0
872a94205ffffff,0,0
872a9422affffff,0,0
872a9422bffffff,0,0
872a94276ffffff,0,0
872a94270ffffff,0,0
872a94275ffffff,0,0
872a94271ffffff,0,0
872a94262ffffff,0,0
872a94244ffffff,0,0
872a94245ffffff,0,0
872a94241ffffff,0,0
872a9424cffffff,0,0
872a9424dffffff,0,0
872a94249ffffff,0,0
872a95516ffffff,0,0
872a95510ffffff,0,0
872a95513ffffff,0,0
872a9551effffff,0,0
872a955adffffff,0,0
872a9551affffff,0,0
872a95434ffffff,0,0
872a95435ffffff,0,0
872a95431ffffff,0,0
872a95406ffffff,0,0
872a95400ffffff,0,0
872a95403ffffff,0,0
872a9541dffffff,0,0
872a9540affffff,0,0
872a95454ffffff,0,0
872a95455ffffff,0,0
872a95446ffffff,0,0
872a95440ffffff,1,1
872a95445ffffff,0,0
872a9546affffff,0,0
872a95468ffffff,0,0
872a9546bffffff,0,0
872a95469ffffff,0,0
872a95734ffffff,0,0
872a9509bffffff,0,0
872a95726ffffff,0,0
872a95720ffffff,0,0
872a95721ffffff,0,0
872a950d2ffffff,0,0
872a9546dffffff,0,0
872a9509effffff,0,0
872a95082ffffff,0,0
872a95080ffffff,0,0
872a95084ffffff,0,0
872a95085ffffff,0,0
872a950a3ffffff,0,0
872a950a0ffffff,0,0
872a950a5ffffff,0,0
872a9518bffffff,0,0
872a95189ffffff,0,0
872a95032ffffff,0,0
872a95033ffffff,0,0
872a95030ffffff,0,0
872a95035ffffff,0,0
872a9511bffffff,0,0
872a95118ffffff,0,0
872a9511cffffff,0,0
872a9511effffff,0,0
872a95111ffffff,0,0
872a95113ffffff,0,0
872a95110ffffff,0,0
872a95112ffffff,0,0
872a95116ffffff,0,0
872a95c4bffffff,0,0
872a95c48ffffff,0,0
872a95c4cffffff,0,0
872a95c6affffff,0,0
872a95c45ffffff,0,0
872a95c6effffff,0,0
872a95c63ffffff,0,0
872a95c61ffffff,0,0
872a95c60ffffff,0,0
872a95c65ffffff,0,0
872a95c64ffffff,0,0
872a95d4affffff,0,0
872a95d5dffffff,0,0
872a95d43ffffff,0,0
872a95d40ffffff,0,0
872a95d44ffffff,0,0
872a95d71ffffff,0,0
872a95d75ffffff,0,0
872a95d74ffffff,0,0
872a95d29ffffff,0,0
872a95d2bffffff,0,0
872a95d28ffffff,0,0
872a95d2affffff,0,0
872a95d2effffff,0,0
872a95d05ffffff,0,0
872a95d23ffffff,0,0
872a95d04ffffff,0,0
872a95d22ffffff,0,0
872a95d31ffffff,0,0
872a95d35ffffff,0,0
872a95d30ffffff,0,0
872a95d34ffffff,0,0
872a94a69ffffff,0,0
872ab369affffff,0,0
872a94a6dffffff,0,0
872a94a6cffffff,0,0
872ab3692ffffff,0,0
872ab3696ffffff,0,0
872a94b4bffffff,0,0
872a94b48ffffff,0,0
872a94b4effffff,0,0
872a94b5dffffff,0,0
872a94b5cffffff,0,0
872a94b5effffff,0,0
872a94a2dffffff,0,0
872a94a28ffffff,0,0
872a94a2effffff,0,0
872a94a05ffffff,0,0
872ab349bffffff,0,0
872ab349affffff,0,0
872a94b34ffffff,0,0
872a94869ffffff,0,0
872a9486bffffff,0,0
872a9486affffff,0,0
872a94841ffffff,0,0
872a94840ffffff,0,0
872a94842ffffff,0,0
872a94855ffffff,0,0
872a94850ffffff,0,0
872a950d3ffffff,0,0
872a9572dffffff,0,0
872a95728ffffff,0,0
872a9572affffff,0,0
872a9570cffffff,0,0
872a95708ffffff,0,0
872a9570affffff,0,0
872a95624ffffff,0,0
872a95626ffffff,0,0
872a95620ffffff,0,0
872a95622ffffff,0,0
872a95604ffffff,0,0
872a95606ffffff,0,0
872a95600ffffff,0,0
872a95602ffffff,0,0
872a95611ffffff,0,0
872a9561effffff,0,0
872a956adffffff,0,0
872a90783ffffff,0,0
872664cc8ffffff,0,0
872668841ffffff,0,0
872664482ffffff,0,0
872664486ffffff,0,0
8726644b3ffffff,0,0
8726644b0ffffff,0,0
8726644b4ffffff,0,0
87266459affffff,0,0
87266459cffffff,0,0
87266449dffffff,0,0
8726644b2ffffff,0,0
87266694dffffff,0,0
8726644b6ffffff,0,0
872664494ffffff,0,0
872ab38d2ffffff,0,0
872ab38d0ffffff,0,0
872ab38d5ffffff,0,0
872ab38c6ffffff,0,0
872ab38c4ffffff,0,0
872ab38e2ffffff,0,0
872ab38f5ffffff,0,0
872ab38e6ffffff,0,0
872ab381bffffff,0,0
872ab3819ffffff,0,0
872a930b5ffffff,0,0
872a930a6ffffff,0,0
872a930a4ffffff,0,0
872a9318bffffff,0,0
872a93016ffffff,0,0
872a93014ffffff,0,0
8744cb6c1ffffff,0,0
8744cb6c0ffffff,0,0
8744cb6c6ffffff,0,0
8744cb6d5ffffff,0,0
8744cb6d0ffffff,0,0
8744cb6d3ffffff,0,0
8744cb6d2ffffff,0,0
872a9a2deffffff,0,0
872a9a2daffffff,0,0
872a9a2dbffffff,0,0
872a9a2d9ffffff,0,0
8744cb69bffffff,1,1
8744cb698ffffff,0,0
8744cb69effffff,0,0
8744cb691ffffff,0,0
8744cb693ffffff,0,0
872a9b592ffffff,0,0
872a9b590ffffff,0,0
872a9b591ffffff,0,0
872a9b59cffffff,0,0
872a9b59dffffff,0,0
872a9b599ffffff,0,0
872a9b58affffff,0,0
872a9b4a4ffffff,0,0
872a9b4a5ffffff,0,0
872a9b412ffffff,0,0
872a9b410ffffff,0,0
872a9b413ffffff,0,0
872a9b41effffff,0,0
872a9b41affffff,0,0
872a9b4f4ffffff,0,0
872a9b41bffffff,0,0
872a9b4f5ffffff,0,0
872a9b4f1ffffff,0,0
872a9b4c6ffffff,0,0
872a9b4c2ffffff,0,0
872a9b4c3ffffff,0,0
872a9b4ceffffff,0,0
872a9b4ccffffff,0,0
872a9b4c8ffffff,0,0
872a9b4c9ffffff,0,0
872a9b794ffffff,0,0
872a9b795ffffff,0,0
872a9b791ffffff,0,0
872a9b782ffffff,0,0
872a9b79cffffff,0,0
872a9b79dffffff,0,0
872a9b78affffff,0,0
872a9b6a4ffffff,0,0
872a9b6a5ffffff,0,0
872a9b616ffffff,0,0
872a9b610ffffff,0,0
872a9b611ffffff,0,0
872a9b615ffffff,0,0
872a9b602ffffff,0,0
872a9b600ffffff,0,0
872a9b603ffffff,0,0
872a9b60effffff,0,0
872a9b60affffff,0,0
872a9b608ffffff,0,0
872a9b60dffffff,0,0
872a9b676ffffff,0,0
872a9b674ffffff,0,0
872a9b670ffffff,0,0
872a9b675ffffff,0,0
872a9b666ffffff,0,0
872a9b662ffffff,0,0
872a9b660ffffff,0,0
872a9b663ffffff,0,0
872a9b645ffffff,0,0
872a9b66affffff,0,0
872a9b64cffffff,0,0
872a9b64dffffff,0,0
872a9b649ffffff,0,0
872a9b648ffffff,0,0
872a9b64bffffff,0,0
8744ca65affffff,0,0
8744ca65bffffff,0,0
8744ca659ffffff,0,0
8744ca65dffffff,0,0
8744ca64affffff,0,0
8744ca64effffff,0,0
8744ca64cffffff,0,0
8744ca641ffffff,0,0
8744ca643ffffff,0,0
8744ca65cffffff,0,0
8744ca658ffffff,0,0
8744ca65effffff,0,0
8744ca6edffffff,0,0
8744ca6e9ffffff,0,0
8744ca6ecffffff,0,0
8744ca653ffffff,0,0
8744ca652ffffff,0,0
8744ca650ffffff,0,0
8744ca6cdffffff,0,0
8744ca6c9ffffff,0,0
8744ca6c8ffffff,0,0
87266e8e2ffffff,0,0
87266e8e0ffffff,0,0
87266e8e5ffffff,0,0
87266e856ffffff,0,0
87266e854ffffff,0,0
87266e873ffffff,0,0
87266e846ffffff,0,0
87266e840ffffff,0,0
87266e848ffffff,0,0
87266e849ffffff,0,0
87266eb14ffffff,0,0
87266eb33ffffff,0,0
87266eb15ffffff,0,0
87266eb06ffffff,0,0
87266eb04ffffff,0,0
87266eb05ffffff,0,0
87266ec6affffff,0,0
87266ec45ffffff,0,0
87266ec41ffffff,0,0
87266ec40ffffff,0,0
87266ec42ffffff,0,0
87266ec55ffffff,0,0
87266ec51ffffff,0,0
87266ec50ffffff,0,0
87266ec52ffffff,0,0
87266ece1ffffff,0,0
872a9311cffffff,0,0
872a93103ffffff,0,0
872a93100ffffff,0,0
872a93104ffffff,0,0
872660d63ffffff,0,0
872660d60ffffff,0,0
872660d66ffffff,0,0
872660d64ffffff,0,0
8726646d9ffffff,0,0
8726646caffffff,0,0
8726646ddffffff,0,0
8726646c3ffffff,0,0
8726646c0ffffff,0,0
872664698ffffff,0,0
87266469effffff,0,0
872666a6dffffff,0,0
872664693ffffff,0,0
872666a6cffffff,0,0
872666a61ffffff,0,0
872666a63ffffff,0,0
872666a62ffffff,0,0
872666a75ffffff,0,0
872666a70ffffff,0,0
872666a74ffffff,0,0
872666a76ffffff,0,0
872666a29ffffff,0,0
872666a2bffffff,0,0
872666a28ffffff,0,0
872666a2effffff,0,0
872666a21ffffff,0,0
872666a20ffffff,0,0
8727592a9ffffff,0,0
872749374ffffff,0,0
872749adbffffff,0,0
872749ad9ffffff,0,0
872749acaffffff,0,0
872749ac8ffffff,0,0
872749ac9ffffff,0,0
872749acdffffff,0,0
872a94db2ffffff,0,0
872a94db0ffffff,0,0
872a94db5ffffff,0,0
872a94da6ffffff,0,0
872749890ffffff,0,0
872749896ffffff,0,0
872749894ffffff,0,0
872748cceffffff,0,0
872748cccffffff,0,0
872748cc1ffffff,0,0
872748cc5ffffff,0,0
872748cc4ffffff,0,0
872748cf1ffffff,0,0
872748cf3ffffff,0,0
872748cd4ffffff,0,0
872748c89ffffff,0,0
872748c8bffffff,0,0
872748c8affffff,0,0
872748c99ffffff,0,0
872748c98ffffff,0,0
872748c9affffff,0,0
87274e269ffffff,0,0
87274e268ffffff,0,0
87274e26affffff,0,0
87274e245ffffff,0,0
87274e241ffffff,0,0
87274e240ffffff,0,0
87274e242ffffff,0,0
87274e251ffffff,0,0
87274e253ffffff,0,0
87274e252ffffff,0,0
87274e2e1ffffff,0,0
87274e2e0ffffff,0,0
87274e2e4ffffff,0,0
87274e20affffff,0,0
87274e2e3ffffff,0,0
87274e2eeffffff,0,0
87274e2eaffffff,0,0
87274e2ebffffff,0,0
87274e2cdffffff,0,0
8727485b2ffffff,0,0
8727485b3ffffff,0,0
872748595ffffff,0,0
872748582ffffff,0,0
872748583ffffff,0,0
87274859dffffff,0,0
87274858effffff,0,0
87274858affffff,0,0
87274858bffffff,0,0
8727484a5ffffff,0,0
872748412ffffff,0,0
8727484acffffff,0,0
8726643acffffff,0,0
87274912dffffff,0,0
87274912cffffff,0,0
8727498d2ffffff,0,0
872749125ffffff,0,0
8727498d6ffffff,0,0
87274988bffffff,0,0
872749888ffffff,0,0
87274988affffff,0,0
87274989dffffff,0,0
872749898ffffff,0,0
87274989cffffff,0,0
87274989effffff,0,0
872666476ffffff,0,0
872666470ffffff,0,0
872666473ffffff,0,0
872666455ffffff,0,0
872666442ffffff,0,0
87266645cffffff,0,0
872666458ffffff,0,0
872666459ffffff,0,0
87266645bffffff,0,0
8726667a6ffffff,0,0
8726667a2ffffff,0,0
872666784ffffff,0,0
872666785ffffff,0,0
872666780ffffff,0,0
872666781ffffff,0,0
87266678effffff,0,0
87266678affffff,0,0
8726666a4ffffff,0,0
872662d0affffff,0,0
872662d08ffffff,0,0
872662d09ffffff,0,0
872662d56ffffff,0,0
872662d50ffffff,0,0
872662d52ffffff,0,0
872675b5dffffff,0,0
872675b4effffff,0,0
872675b41ffffff,0,0
872675b45ffffff,0,0
872675b6effffff,0,0
872675b68ffffff,0,0
872675b6cffffff,0,0
872675b6dffffff,0,0
872666793ffffff,0,0
872666791ffffff,0,0
87266679cffffff,0,0
872666782ffffff,0,0
872666783ffffff,0,0
8726644f1ffffff,0,0
8726644f5ffffff,0,0
8726644e2ffffff,0,0
8726644e0ffffff,0,0
8726644e1ffffff,0,0
8726644e5ffffff,0,0
8726644ecffffff,0,0
872664453ffffff,0,0
872748cd9ffffff,0,0
872748cdbffffff,0,0
872748575ffffff,0,0
872748570ffffff,0,0
872748571ffffff,0,0
872748546ffffff,0,0
872664aa9ffffff,0,0
872664aa8ffffff,0,0
872664aacffffff,0,0
872a94d80ffffff,0,0
872a94d85ffffff,0,0
872a94daeffffff,0,0
872a94da8ffffff,0,0
872668d1cffffff,0,0
872668d1dffffff,0,0
872668d0effffff,0,0
872668d08ffffff,0,0
872668d09ffffff,0,0
872668d72ffffff,0,0
872668d54ffffff,0,0
872668d73ffffff,0,0
872668d46ffffff,0,0
872668d40ffffff,0,0
872668d45ffffff,0,0
872668d6affffff,0,0
872668d68ffffff,0,0
872668d69ffffff,0,0
87266899affffff,0,0
87266d4d1ffffff,0,0
87266d4d3ffffff,0,0
872668b2dffffff,0,0
872668b2cffffff,0,0
872668b28ffffff,0,0
872668b2affffff,0,0
872668b01ffffff,0,0
87266b00dffffff,0,0
87266b076ffffff,0,0
87266b074ffffff,0,0
87266b15bffffff,0,0
87266e2b2ffffff,0,0
87266e2b0ffffff,0,0
87266e2b1ffffff,0,0
87266e2a2ffffff,0,0
87266e2a3ffffff,0,0
87266e22effffff,0,0
87266e223ffffff,0,0
87266e221ffffff,0,0
87266e225ffffff,0,0
87266e224ffffff,0,0
87266e30bffffff,0,0
87266e30affffff,0,0
87266e30effffff,0,0
87266e303ffffff,0,0
87266e300ffffff,0,0
87266e306ffffff,0,0
87266e331ffffff,0,0
87266ea0dffffff,0,0
87266ea09ffffff,0,0
87266ea72ffffff,0,0
87266ea70ffffff,0,0
87266ea75ffffff,0,0
87266eb4bffffff,0,0
87266c696ffffff,0,0
87266c694ffffff,0,0
87266c690ffffff,0,0
87266c695ffffff,0,0
87266c682ffffff,0,0
87266c683ffffff,0,0
87266c68effffff,0,0
87266c68cffffff,0,0
87266c68dffffff,0,0
87266c6f6ffffff,0,0
87266c6f0ffffff,0,0
87266c6f1ffffff,0,0
87266c6e2ffffff,0,0
87266c6e0ffffff,0,0
87266ba32ffffff,0,0
87266ba30ffffff,0,0
87266ba31ffffff,0,0
87266ba04ffffff,0,0
87266ba05ffffff,0,0
87266ba2affffff,0,0
87266ba28ffffff,0,0
87266ba29ffffff,0,0
87266bb5affffff,0,0
87266bb5effffff,0,0
87266bb58ffffff,0,0
87266bb5cffffff,0,0
87266bb43ffffff,0,0
87266bb53ffffff,0,0
87266ba2cffffff,0,0
87266ba21ffffff,0,0
87266ba2effffff,0,0
87266ba23ffffff,0,0
87266ba06ffffff,0,0
87266ba33ffffff,0,0
87266ba14ffffff,0,0
87266ba16ffffff,0,0
87266bb8bffffff,0,0
87266baa6ffffff,0,0
87266bdb3ffffff,0,0
87266d0c6ffffff,0,0
87266d0c0ffffff,0,0
87266d0c1ffffff,0,0
87266d0ccffffff,0,0
87266d0c8ffffff,0,0
87266d0c9ffffff,0,0
87266d396ffffff,0,0
87266d390ffffff,0,0
87266d391ffffff,0,0
87266d39effffff,0,0
87266d398ffffff,0,0
87266d39bffffff,0,0
87266d2a6ffffff,0,0
87266d2a2ffffff,0,0
87266d285ffffff,0,0
87266d2aaffffff,0,0
87266d28cffffff,0,0
87266d288ffffff,0,0
87266d289ffffff,0,0
87266d2d6ffffff,0,0
87266d39cffffff,0,0
87266d382ffffff,0,0
87266d380ffffff,0,0
87266d385ffffff,0,0
87266d3aeffffff,0,0
87266d3a1ffffff,0,0
87266d312ffffff,0,0
87266d310ffffff,0,0
87266db93ffffff,0,0
87266db9affffff,0,0
87266dab4ffffff,0,0
87266dab5ffffff,0,0
87266dab0ffffff,0,0
87266dab6ffffff,0,0
87266dab2ffffff,0,0
87266d14dffffff,0,0
87266d148ffffff,0,0
87266d14affffff,0,0
87266d159ffffff,0,0
87266d15bffffff,0,0
87266d15affffff,0,0
87266d029ffffff,0,0
87266d02bffffff,0,0
87266d00cffffff,0,0
87266d008ffffff,0,0
872a93c4cffffff,0,0
872a93c6affffff,0,0
872a93c6effffff,0,0
872a93c6cffffff,0,0
872759288ffffff,0,0
8726657acffffff,0,0
8726657a1ffffff,0,0
8726657a5ffffff,0,0
8726657a4ffffff,0,0
87266544affffff,0,0
87266544effffff,0,0
872665443ffffff,0,0
872645404ffffff,0,0
872645435ffffff,0,0
87264551bffffff,0,0
872645519ffffff,0,0
87264551dffffff,0,0
87264550effffff,0,0
872645501ffffff,0,0
87264552affffff,0,0
87264552effffff,0,0
87264552cffffff,0,0
872645cd3ffffff,0,0
872645cd0ffffff,0,0
872645cd5ffffff,0,0
872645cf3ffffff,0,0
872645cf1ffffff,0,0
872645cf0ffffff,0,0
872645cf5ffffff,0,0
872645ce6ffffff,0,0
872645c19ffffff,0,0
872645c0affffff,0,0
872645c0effffff,0,0
872645c0cffffff,0,0
872645c2affffff,0,0
872645c28ffffff,0,0
872645c2cffffff,0,0
872645d53ffffff,0,0
872645d50ffffff,0,0
872645d55ffffff,0,0
872645d54ffffff,0,0
872645d72ffffff,0,0
872645d76ffffff,0,0
872645d29ffffff,0,0
872ab2cc9ffffff,0,0
872661c43ffffff,0,0
872661c41ffffff,0,0
872661c4cffffff,0,0
872664156ffffff,0,0
872664154ffffff,0,0
872664173ffffff,0,0
872664171ffffff,0,0
872664162ffffff,0,0
872ab3126ffffff,0,0
872ab3135ffffff,0,0
872ab3130ffffff,0,0
872ab3132ffffff,0,0
872ab3c49ffffff,0,0
872ab3c4bffffff,0,0
872ab3c4affffff,0,0
872ab31a4ffffff,0,0
872ab3c59ffffff,0,0
872ab31a0ffffff,0,0
872ab31a3ffffff,0,0
872ab3184ffffff,0,0
872ab3186ffffff,0,0
87275935affffff,0,0
872ab34b1ffffff,0,0
872ab34a2ffffff,0,0
872ab359bffffff,0,0
872ab34a6ffffff,0,0
872ab3599ffffff,0,0
872ab34a4ffffff,0,0
872ab358bffffff,0,0
872ab3589ffffff,0,0
872ab3432ffffff,0,0
872ab3430ffffff,0,0
872ab3433ffffff,0,0
872ab3406ffffff,0,0
872ab3404ffffff,0,0
872ab3423ffffff,0,0
872ab342effffff,0,0
872ab342cffffff,0,0
872ab3552ffffff,0,0
872ab3554ffffff,0,0
872ab3555ffffff,0,0
872ab3573ffffff,0,0
872ab3546ffffff,0,0
872ab3571ffffff,0,0
872ab3544ffffff,0,0
872ab3562ffffff,0,0
872ab3563ffffff,0,0
872ab3561ffffff,0,0
872ab3565ffffff,0,0
872ab3192ffffff,0,0
872ab3196ffffff,0,0
872ab3190ffffff,0,0
872ab3195ffffff,0,0
872ab3124ffffff,0,0
872ab388bffffff,0,0
872ab38d6ffffff,0,0
872ab38d4ffffff,0,0
872ab312dffffff,0,0
872ab3889ffffff,0,0
872ab38f3ffffff,0,0
872ab38f1ffffff,0,0
872ab38e0ffffff,0,0
872ab38e1ffffff,0,0
872ab38ecffffff,0,0
872ab3baeffffff,0,0
872ab3baaffffff,0,0
872ab3babffffff,0,0
872668b31ffffff,0,0
872668875ffffff,0,0
872668862ffffff,0,0
872669d02ffffff,0,0
872669d11ffffff,0,0
872669d13ffffff,0,0
872669dacffffff,0,0
872669da8ffffff,0,0
872669daeffffff,0,0
872669d85ffffff,0,0
872669d81ffffff,0,0
872669d80ffffff,0,0
872669d83ffffff,0,0
872669d82ffffff,0,0
872669d9cffffff,0,0
872669d9effffff,0,0
87266836dffffff,0,0
872668369ffffff,0,0
872668368ffffff,0,0
87266836affffff,0,0
872668341ffffff,0,0
872668b71ffffff,0,0
872668b70ffffff,0,0
872668b74ffffff,0,0
872668b76ffffff,0,0
872668b29ffffff,0,0
872668b21ffffff,0,0
872668b20ffffff,0,0
872668b22ffffff,0,0
872668b06ffffff,0,0
872668b04ffffff,0,0
872664cb5ffffff,0,0
872664cb2ffffff,0,0
872a90b6cffffff,0,0
872a95793ffffff,0,0
872a9579effffff,0,0
872a95791ffffff,0,0
872a9579cffffff,0,0
872a95782ffffff,0,0
872a95783ffffff,0,0
872a95781ffffff,0,0
872a95785ffffff,0,0
872a957a3ffffff,0,0
872a957a0ffffff,0,0
872a957a4ffffff,0,0
872a9544affffff,0,0
872a9544effffff,0,0
872a95443ffffff,0,0
872a95441ffffff,0,0
872a95444ffffff,0,0
872a95462ffffff,0,0
872a95466ffffff,0,0
872a95559ffffff,0,0
872a9554affffff,0,0
872a9554effffff,0,0
872a9554cffffff,0,0
872a95541ffffff,0,0
872a9556affffff,0,0
872a95545ffffff,0,0
872a95563ffffff,0,0
872a95560ffffff,0,0
872a95565ffffff,0,0
872a95ccbffffff,0,0
